Job ID 1,Job ID 2,similarity_score
35152e7b1e90c9e35c42ed2178fe528c,b6e4b025aba08382bf68a8b12cefe041,1.0
35152e7b1e90c9e35c42ed2178fe528c,ff8ba866f34dc927cbe4c0d9d1d4cdaa,1.0
6051c2389f5f8b1d506bfd2fe4c2149d,724c8378bf4148a1f3e583a8968ce9f7,0.995841404671711
b5ba087a7e8a2c529f4869a70307a34f,8b5f2778139b7911e612cf9f32b2e0f3,0.996225345134735
7e76ef3bf7c1b91696702a0355e0e1c6,bc37ba30ab4067230554efc21b184704,0.9949603705096356
7e76ef3bf7c1b91696702a0355e0e1c6,7ecebd8202711e3d383e6b6465839cd8,0.9945579139756535
7e76ef3bf7c1b91696702a0355e0e1c6,0b98a4edc58abe348d363e7c819215dc,0.9892565800631922
fe76e3ecf81c8944de76338f44e3db8c,ddec4f2e8be276126f2c8f93431ac27f,0.9999285459561027
7cbff617cabac9d074230590e3c10b35,956c20f6cf06bf457716b5860368775e,0.9954621669925555
dc34eee6a66ee392b133a7b699f430e6,8e84e3e39eb46c62ea4984751c944cc2,1.0
dc34eee6a66ee392b133a7b699f430e6,b0775458f370d92d7c910545e8dc0663,0.999999979138374
dc34eee6a66ee392b133a7b699f430e6,d60391e5d88e0c409d869dde6e8d0b83,1.0
dc34eee6a66ee392b133a7b699f430e6,d8dcd25557caa839b5add6cf04622eb8,0.999999979138374
dc34eee6a66ee392b133a7b699f430e6,553f50128dc6edbc06121fa593de2740,0.9998775273561473
dc34eee6a66ee392b133a7b699f430e6,c69c3a239df6a8d81c097bb90311b1a4,0.9998775273561473
ed9c9ada5d1f813f181f8a1b7ca70970,16759da63906487900fb08f58c9d94d9,0.984599452751859
bd67e2a66a74edd133735cc72717e055,56629158be6cbedd001a224595165272,0.996343160765413
1b28e9cd7e268a91ad19eaa39f344557,df238986a43e39285dc220e32c62aa10,0.9871888842340972
4c50d554ff0668c330b58bef12db70aa,e3257097de1248a0ccf64abef9f6932d,0.9901424163664831
4c50d554ff0668c330b58bef12db70aa,55713524670debec7aa273e646c88c90,0.9897059163188289
6b9bf35b8db5faec2256ef65a13ef418,b38678d46649b3c700b8b0d7e491f32d,0.9999999374151363
6b9bf35b8db5faec2256ef65a13ef418,422721f98092c9b9806e5378037c0cf9,0.9959434002637997
2bdeecf1e8609a625c444d444f2eb298,40ad6e6b6dc441b41fc270f227de7dfc,0.9810701906681061
412c42e466d8862aec88208d28109d8f,b6a13e6272d50bd2a81422970cc01fe2,0.9971202017593268
7f261db0c4bf1ddc5784df597927b271,c06600db71111daf9e6be75b47ae6bd5,1.0
7f261db0c4bf1ddc5784df597927b271,146822c9201a1a7d4a7f3aa12119bb7b,1.0
7f261db0c4bf1ddc5784df597927b271,e3f702f520e5deea7958b91a83de627c,1.0
7f261db0c4bf1ddc5784df597927b271,99e6690bba74e476d915a6ccc2071ca7,1.0
7f261db0c4bf1ddc5784df597927b271,3131a02615a1daec4df7982670ce13db,1.0
7f261db0c4bf1ddc5784df597927b271,3c2922fcef8a6a5163e74489c14e542e,1.0
7f261db0c4bf1ddc5784df597927b271,c9077f6240717a0061c7ef19cf5bced6,1.0
7f261db0c4bf1ddc5784df597927b271,a23ed74eec7dd94df11a103a72506896,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,2b34fbd78c8be09df663d59cb9789e2c,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,2c9c456b84a0b197078a9978f72fd6e2,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,7ef4e954c0838ac0f670a78105be02fd,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,aab07e7de95ab2c4af77e4aa05ee5ac0,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,f86b31ccfdffd117f8f1760f3304e78f,0.999930959935842
7f261db0c4bf1ddc5784df597927b271,a67fad375fa8cfe3caeae54277b51749,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,57b563e79afb92f7d79bf71eda946278,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,de67d701b84c38654c7231b39ad6044a,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,1b9ef16ef9d7a57782303ba601ba2f41,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,f2bfcbdd1846289c579da5faf52e6676,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,8bfe07c20c076b1f7f53e785a38a08b4,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,c8610b3da537cd16b0e0a0ac4d0525db,0.9999132931180776
7f261db0c4bf1ddc5784df597927b271,fbb6b009c6145b6cbaa926d5780ee67e,0.9997187077831456
7f261db0c4bf1ddc5784df597927b271,acd8c2e5558864b3ff8108029e0ae325,0.9997187077831456
7f261db0c4bf1ddc5784df597927b271,666c1609277b33831fded7cc73f5ac75,0.9997187077831456
7f261db0c4bf1ddc5784df597927b271,b5f8b8a87d463ac315b0bddc0cb27bb2,0.999698975655346
7f261db0c4bf1ddc5784df597927b271,6c27d3fc797a74cc3b49b6cdb812413b,0.999698975655346
a276e9c7623d84146f37f879babfbc98,eea3ee045cf8b21d90ae04208dd2823a,0.9961086776353738
8dae754a0b2d0e2f7cca7ff8590bfec0,c610786a2f181425e5ef2103487dcd6d,1.0
8dae754a0b2d0e2f7cca7ff8590bfec0,834997db046a2f1a55bd5e19d31c3217,0.9918689869525208
34eb8f3e4c609ab5f727566e4c79b2cc,06c7f0594f05ee9a75081e2722aa6d40,0.9992968856869276
421a12dfeefdfd1f4bd60699097360f5,dc06920a34d3cf07fd0775702ea95509,0.9998352140139108
458c1490d7a07a2d6fb43f70347ddc7a,f4c7f37c10c214e7f93c85918e558d6a,1.0
d071edba1bfe2f4c055b2691166102dd,da26d81d4b86010ff5e7b02f838a8f81,0.9862914732868387
d071edba1bfe2f4c055b2691166102dd,59798e80e9b09e4678d4bc40a59ec144,0.9846821299005855
a48a60eb27a3a71aafb96cfecc03e4f0,5d0995ca1a77852669657af8a748c355,1.0
c044856f8da982f85317005af4287288,0f1c845c1352e60fc88870233f8ba1c3,0.9986707418760878
b0633bb3e6ae509982a8e94b4b76e7cd,aad7699a3b2754818cfabe5ea2e432e7,0.9891590118408202
f2222a78bf5813c1b0f3a8934e3c7ae6,9e22d18759ea83c95d506c228b8263ff,1.0
a89883b8b6c801619d5cff40f83bbbe9,7df70e6893ac5e721b613e96a1e1e648,0.9859076474336501
8dcd1843842dadb41e55d945e5ae3b73,70f8458313e2a05fa51e05a9a6ce41f1,0.9984010367156002
8dcd1843842dadb41e55d945e5ae3b73,de91b1d684546435c7d76eb94f9ad10e,0.9954759444721888
8dcd1843842dadb41e55d945e5ae3b73,0801bf7edde53b1244cb9f21c3b999aa,0.994979977607729
8dcd1843842dadb41e55d945e5ae3b73,745b72cef5e388b662b91bd67b6d7530,0.9935632165410057
a7e541d6ff0c8040c5d8da20f5ff516c,ae40478fc6d554dd14aa8b4961b6a7ab,0.99995181858396
34e3dd01caf8085831797f0f873d5b39,cf4a98e0ba4bd469b37d87962ff9cddb,1.0
8de2835d22cdac9f45674d02eecd617c,8a4b5b91723f053947b798a598714a5c,0.9993981897651651
8deed84d4e5285baa9a74c6997887bd6,a24893a574ff83ade256f41049138844,0.9963845959626665
8deed84d4e5285baa9a74c6997887bd6,12bd410d534fa2494ce593c069e324f4,0.9960061011318075
b96a529a5029d1717626aaa353a58f32,f086ff1b59aefba6df39b7e096e0a962,0.9916688882410292
f3c7827319f78a0b090a646f9bd755e7,11322b9955f0cfa390563bcf26296008,0.9999806880973969
8def7d644bf5ad79a4fa254b23218742,b5326f87e9fd0cd339d8b5687a35bdfa,0.98948922690685
76d492b2f40b4ec17900241248c5a14b,f804a49fbaf288a9a746376781d0d843,0.9971447794778581
76d492b2f40b4ec17900241248c5a14b,7f195ceac5ea1daee36af2809ed4d3e7,0.9953481466964451
76d492b2f40b4ec17900241248c5a14b,56b3185e07d0510acecc1d046850b10a,0.9946949745441951
8df14a3ea396775a1fc42a08658abf82,1cf3ba070a803398655e03a0bdf8b915,0.9996971786202686
866cdca0f4d5baa00515356ac6ae022a,36c81f57cb24b4af8695ad7eedbd4bd6,0.9999241977930065
d6fe3940a12b97775437ffb01ce57209,7178bd97e4217b7ea37a364ddadd6a21,0.9999999582767487
4f04ab87de7a54cb3f8fc4930d7051cc,5eb5d52a6aa65728a6cebc9e12a3fc55,0.9990527869400039
4f04ab87de7a54cb3f8fc4930d7051cc,4284dbc260ecb9c613ec950042b191df,0.9987161696722411
8e06be5ac58a07ed093761895cc94c30,e9bfd0405d36c0caf92ffb5e93af987e,1.0
8e0a0b0e1037a57264bd7749bcd512c8,26c8b7324cef42101a5ff6ae8b676d36,1.0
40e87ac1343bccd01167f888998fc33c,acb191229f3781e18721b196ff2ff6be,0.9971908153777833
40e87ac1343bccd01167f888998fc33c,c0c15c30622c8750c30c7dbe8cc3f6e7,0.9971794782387904
40e87ac1343bccd01167f888998fc33c,076fb3ed8141827eadefd1fcac3279ce,0.9971647087139259
40e87ac1343bccd01167f888998fc33c,8457990184477f317291083807834cbd,0.996970534324646
40e87ac1343bccd01167f888998fc33c,b41c35a0c7f14608693e8a9f2d24ab7d,0.9956987111478661
40e87ac1343bccd01167f888998fc33c,c9970948cc4abe790cb5298b5e8f1bdd,0.994530880777194
40e87ac1343bccd01167f888998fc33c,f201b5a71f04d5e9a8572073efe8e7ce,0.99365316908518
8e1e60416e21a1d9a97634a24a97ecc0,8a50f683ff9a7e3f33f99b93728650a8,0.9935819113476805
8b75e06c2b6b299d3599d46b4854223c,899c3a8e47822d982ecae13988c1c6b1,0.9999508023262024
6c320fa8751d3cc85f45b47a56064fbf,157a04d31082c7ee24a17fc35e2d5b4e,0.9941665915896523
8e29290127b91af28cb7158e6b68cb00,8ca9d7f6df221c40ff455ecf73b12a8d,0.9960735144571402
8e29290127b91af28cb7158e6b68cb00,360fa74f136706c5d22b36df44b390c3,0.9911616574333142
eea3ee045cf8b21d90ae04208dd2823a,a276e9c7623d84146f37f879babfbc98,0.9961086776353738
8e336ee8a2f74143714ca5facc0ba9a3,848162230000d4178db788f15c92502b,0.9940330121497656
8e336ee8a2f74143714ca5facc0ba9a3,37562f895b0956eec1478743c9203a51,0.9905466881557343
8e336ee8a2f74143714ca5facc0ba9a3,62e7b13cfa6c7feccda7f47d9915f2ff,0.9848517954349736
9ba85f13756091a3eb35603f7cbd611a,04131b188fd50932f686c28826957f5a,0.9878733217716216
5dd61c1b3d8433d4c7e119ef95fa9cf4,e84914d18bf4ba042f9e0917944c7025,1.0
697dfcec9e7865fca330aa4c6fe497cc,2f934f85174f62d3ad8577e21ea5dda6,0.9858009304344932
697dfcec9e7865fca330aa4c6fe497cc,fb5641abd2019e723c65fd3fb580286c,0.9799615001632576
3a3b5e2f99da95ad141b432dfbf3c2bd,6fc264e243de117a93feef501cb59cc2,1.0
74da4bd3b8a05123b4bc22f32eca32e1,5245db9539cd37646cde6b9d893abccf,0.9995924204466469
9ae592da5660204b45c6dfbf83b7a1e1,100d8bc4eafeed4dd626b16988b4bde0,1.0
c27c4062b0998d714cb4ac01b5de619d,fbd07f57ae36194b07e2bb500addb755,0.9960064232349395
c27c4062b0998d714cb4ac01b5de619d,ac6fc31c34a05b3cebb61bdfaca5a2d8,0.9956855234912354
c27c4062b0998d714cb4ac01b5de619d,31d28152c461f5e29d7e8ed288c1602d,0.9953013953746201
c27c4062b0998d714cb4ac01b5de619d,5f4d59b2374f350613405f53631d9903,0.9940537301914016
c27c4062b0998d714cb4ac01b5de619d,7184a3256b5ba14154d203d5d9d63617,0.9937403229993679
c27c4062b0998d714cb4ac01b5de619d,9b7de6610af2980fa2e0e87c79a6e086,0.9927116513252258
c27c4062b0998d714cb4ac01b5de619d,908270ba1c8cd50d580fd188a5ad75e4,0.9922559618949889
c27c4062b0998d714cb4ac01b5de619d,227c6ff561dc2ebfdc1084d982129e21,0.9919116368188445
c27c4062b0998d714cb4ac01b5de619d,eaa15be4a97beb8d7298d675d4d08f06,0.9918033123016357
c27c4062b0998d714cb4ac01b5de619d,1324f8db9ed89476c387101ffa863674,0.9915990710258483
c27c4062b0998d714cb4ac01b5de619d,c3869415ebe91771416b1b9eceae6b86,0.9912607734643957
c27c4062b0998d714cb4ac01b5de619d,828f52d6ac08a27efb8121f0451d5a3a,0.9910167813301085
c27c4062b0998d714cb4ac01b5de619d,16bb63c367ea3bd4adaf90ae0933daf1,0.9875155150890349
b5bf2c05fdbc75aeeff432f30d5ff783,b9bce0e05eaad826b636404cb22fa2bb,0.9822417259216407
b5bf2c05fdbc75aeeff432f30d5ff783,8e3c1e60cc3bf65d15066f7b118bdefb,0.9820069741006514
b5bf2c05fdbc75aeeff432f30d5ff783,c89adb96ef63788f55c8e9d67b85eca9,0.981770259141922
b5bf2c05fdbc75aeeff432f30d5ff783,325ca61ce2509a240f2741f967276d8f,0.9795174241066078
1b1116de269c6ed7f65435100658622f,2ae44bd60fe3014655c7e69f805dddf7,0.9847230842544492
300b30c8304313a4ff59673953b5be2a,8c44554b197dbb7827fe5fb41803475f,1.0
300b30c8304313a4ff59673953b5be2a,054f5b6c2c9f183bb3f95ed82bc2d0a8,0.9995265364929122
7ab7d2bde02b3f1ee996f39caa15b2fd,1a551c1d76a483595045d439a48d1261,0.9998061656836374
7ab7d2bde02b3f1ee996f39caa15b2fd,eb752e0c04fead89ea1cc6c4d2b1b4b2,0.9995128184266631
7ab7d2bde02b3f1ee996f39caa15b2fd,48f13cc277e61a9226f3752542166092,0.9994616686495712
7ab7d2bde02b3f1ee996f39caa15b2fd,13ebcae7b8825f0bb99623aa26be9dd9,0.9992345838826457
7ab7d2bde02b3f1ee996f39caa15b2fd,272695591bcf0428ca33e0809c0010b5,0.9956812853433233
7ab7d2bde02b3f1ee996f39caa15b2fd,fed0923b91872d54cb68cb998a67d8a2,0.9949778285609433
7ab7d2bde02b3f1ee996f39caa15b2fd,f85e9bf6f3e652a7c3f9806dc99c8d2c,0.9949313577968696
7ab7d2bde02b3f1ee996f39caa15b2fd,9b8ac8f4e02f4a41ca771ef81a11b8b7,0.9944891151481344
61d2ca0545e86e5a979e83e38d1ce65c,0f5ff4587060c22aec55ea10eb934097,1.0
61d2ca0545e86e5a979e83e38d1ce65c,7e3c645bbebb83136a5b3b1dbe261d4c,0.9999746084213257
61d2ca0545e86e5a979e83e38d1ce65c,775be65b892ae028b739b4f533198ba0,0.9999745905399322
8e57068097e8b4ce5041da9e481215fe,e08505e780f214d80d7dba66c4f80b11,0.9930502617106076
d60fca1fe464040aac219c12553045ad,ff8099286b4d69f437cb2e42dc6dbd36,0.9906800383734731
db2b7d7ab49ee978f78bee0bbb1a82de,bb134d9e052e907640170f94c42bd709,1.0
49d209402d71cc71cd2e5ceeae03d74a,9efbe6b6645fc712efd569e45ad2a7eb,0.9993399172824597
6e0336539b14c44c23f028f5416c2f6c,e328d68807e4cf9ad56937dd8e19484e,0.9989324092228704
8e6e2aac591d8e6b46f95fbbdaa4f107,e586e8a9a6f8092bd48b616e7ae26c3d,0.9881389041071161
8e755c1405612a998c365f9d2f81e74d,4f0da200bf6c3fd1b78f62ffb668101c,0.9960834109907466
bad9cc48c0a452e907028012adf5b95e,ed8b6f4c4d3471581ce13d071b64e0c7,0.9955475954874634
8e77d7e442c1a951b48bafb5bc2dd2ff,c5dcd0b3825415aba6c433303e9b2893,1.0
8e88dced597810f40c4e6e88b59b1dbd,b4685d4e50ff4320893b7b347ec3de9f,0.9998551964759825
3849b2b67035f009568e86909ae0eff0,fbfdb4b708b119ac09554fedbc7023c7,1.0
834198bb1c5a7927ad69e5dd5ef01fac,8a3a8f1e8dc306c0efb121fe1b825689,0.999999979138374
834198bb1c5a7927ad69e5dd5ef01fac,9108e1d17901f8d9832e067c5dac5961,0.999999979138374
834198bb1c5a7927ad69e5dd5ef01fac,34bdc928a87f2ddab9609dba20cfe275,0.999999979138374
834198bb1c5a7927ad69e5dd5ef01fac,0e9537a76eeb8ea33117948ca166a507,0.999999979138374
834198bb1c5a7927ad69e5dd5ef01fac,f772a6f5639651105757df627a1d1b24,1.0
834198bb1c5a7927ad69e5dd5ef01fac,2ea7e62f18afdec6569c4a0068625284,0.999999979138374
834198bb1c5a7927ad69e5dd5ef01fac,53a76f2ef2194234b1c4041c6620bb38,0.9996376424811891
834198bb1c5a7927ad69e5dd5ef01fac,4dda6e1f8c7e67c9713e5f1d61b14612,0.9996376842044418
834198bb1c5a7927ad69e5dd5ef01fac,00c66795d04d78338ce5bd456d76025c,0.9996376842044418
834198bb1c5a7927ad69e5dd5ef01fac,c6fdf9804ce20ee79a352a5e439f975d,0.9996376842044418
834198bb1c5a7927ad69e5dd5ef01fac,d21146c9c4db3fd3b2cef32940d495b9,0.9996376842044418
2278c00105a19f51d99c2b10a6d46990,b07259d3ba1bdfc44eaf622becea1abd,1.0
d7b1c905e0955dbad6c82015942506d2,b4b21b8404c472716f24a1a6921cb881,0.9881756596669953
f8a4ae818c22fca57e1e2595f1c07e21,ffaf29c6983303b037fb19c7cc41a51b,0.9889652245620093
2414c67099b1acc0feecc07a71051f31,e39e9233411f7b16045c445bd629c464,0.998701685744424
8e963e212d32a47bcd4c38f60102081c,a9e5b7b9aa554d91b1feff2f0bedc2c0,0.9978599134934121
5b80789eaf6ebe3b65e1f9fad41d8371,97ec4fe55d0906758e9e5c302b0686db,1.0
043bb0baf69d36a64623f62e461c73be,d2ae9f60f0c94c6c7f722a36a44a03e6,0.9968899253738036
043bb0baf69d36a64623f62e461c73be,0a26ece477f0f1aec7ae53bd0c3029a4,0.9956754212766403
67bc8a92736d535515a58bdd2f1abe45,385cfe15bf2292a39fde55d492bf6dac,1.0
67bc8a92736d535515a58bdd2f1abe45,bdedec327f8134de066075d79d14980c,0.9999999791383727
3c35e4d81f75c357a1350638169fb3f9,57cd9fe17906b3fdec78b2add1b0bbb7,1.0
3c35e4d81f75c357a1350638169fb3f9,8ec90ae56373a743c1fee4892ad943b6,1.0
ac83b008d720dc02295bd7c4d36a3e66,4ece756b6f26c592f47c9b1e813132fb,0.9983765126242379
ac83b008d720dc02295bd7c4d36a3e66,13ca1176653f658040282e52d191add8,0.9982358215136314
ac83b008d720dc02295bd7c4d36a3e66,14509060fd31fe6edd8ce9e321148626,0.9965070126358879
ac83b008d720dc02295bd7c4d36a3e66,b69b4b7738525c03908555b6401f8990,0.9955153283783994
8e9f67e27c085d5ad3273dee1a28353c,5fef3e20b99576239aaa4eeaf48141dd,0.9942239877119057
8e9f67e27c085d5ad3273dee1a28353c,0479c652ec092eff148746fccdccfda8,0.9836849118377193
8e9f67e27c085d5ad3273dee1a28353c,254db7bea3b967f6a44b602b226b4e7e,0.9821299959498642
cd9e8a36cf47f73dc3e77c20a56d74fb,f1de1d490aa82ad00079dcfa8669a32a,0.995596810912901
f55a3a3abb9aaa8d0ed465b1f3a75563,3484d95a1759a2f336a806dd7c7d90d3,0.9971609888768791
95b63b0a5f70edfd28b66f01f1dd7251,48a94eb29bf09efaa42dd09f242e82dc,1.0
5f27a20f13011bd9122b72267ebb1591,6ff0c0ebd54b8658c9e24fdf88dedb78,0.9967547416687033
c523790c4b601a2105ce02db148100f8,1d37dbb2fa3c89e23373dc7947150a08,1.0
c523790c4b601a2105ce02db148100f8,24001d09494a1afa7c486e0198629f54,0.9999999582767474
c523790c4b601a2105ce02db148100f8,355ee5fcdb4d8e23ebd6d926338ba352,0.9999999582767474
c523790c4b601a2105ce02db148100f8,3dd4eb386d74f65e6d3451a8e7d5f7b0,1.0
c523790c4b601a2105ce02db148100f8,5595b72d3c2a0a1864b21dd8099f75e5,1.0
c523790c4b601a2105ce02db148100f8,ce375e664155a97e07aa15ca8f0ead59,0.9999999582767474
c523790c4b601a2105ce02db148100f8,cf52380ec4d5309418de6786d5cbbe6c,1.0
c523790c4b601a2105ce02db148100f8,e3ed5fce94376160e821ee3aa284de23,1.0
349652821286995c499bef10bf740851,323efd2489030490945da0d5ec1edfbb,0.9943665472974346
8ea0601af9f17fd7760f65038a656eac,ed6671671056f53ae10184e6ad6ef23d,0.9957352700391255
8ea1f42e34d2946543c27732495ca889,67f877ea75dd21a859802b3b8abfc079,0.995371937751772
68134eb6faafb23a7c48d2de22eaa3c0,5826f794a6c4dfbd9633bad3ce7e5786,0.9880067799089329
f288a9738f733faadbc4ba3136d45b73,9bcbb5bc68bae1e1f3516f85b5740608,0.9999999582767523
fadf3ce6b6fb6a2435a31f94ecabf7fd,6d39534fefa711c72c6b517541b3abbf,0.9981035800483635
fadf3ce6b6fb6a2435a31f94ecabf7fd,726bc19f262e28e5a12741dc86e210e4,0.9976418140361489
450b1eee610cc8874dab6d43fb5d2020,357e165f13b30027a880e45312356860,1.0
450b1eee610cc8874dab6d43fb5d2020,d2f2c39b7d10c0d26ed1c3ede9fdfb5b,1.0
8ebb2a37e69552e17edb9dce898f2dee,ee35bf2d9672c31469df2a153d4de777,0.9960563657317384
8ebb2a37e69552e17edb9dce898f2dee,2e1a2519631d8a36a0c6dbd9d0b8a51d,0.994294602018917
ca82f20d583903a464be1ed091357550,40f1f5462a40dfcc26dc825acfefe8c6,0.998062103871233
326a548b7ba6fc2f90ca866d0f8535d9,cd452e26dca47de348272a72fb35a417,1.0
326a548b7ba6fc2f90ca866d0f8535d9,7150c3d73e65873a91ef226d5d171232,1.0
326a548b7ba6fc2f90ca866d0f8535d9,bf17f3ba4d9747515e5655b176aa6888,1.0
326a548b7ba6fc2f90ca866d0f8535d9,58c52886c1e5f3a14806f90b9edfcbae,0.9998630195733624
326a548b7ba6fc2f90ca866d0f8535d9,5fa813756cc72b612a6fbcec93439224,0.9998630195733624
326a548b7ba6fc2f90ca866d0f8535d9,01d63d5cd55202aa2940f6971ba215de,0.9970662265141674
326a548b7ba6fc2f90ca866d0f8535d9,6a8a59f715505dcd49f2f238e804db45,0.9970662265141674
326a548b7ba6fc2f90ca866d0f8535d9,6ebf0e12540eac16f009212683f96924,0.9933845456471768
326a548b7ba6fc2f90ca866d0f8535d9,504044079bb589ef6532834ca16417de,0.9933845456471768
326a548b7ba6fc2f90ca866d0f8535d9,4e2a64dc643320f06e9c168247760ffb,0.9933845456471768
326a548b7ba6fc2f90ca866d0f8535d9,939b2c3acd1b294e0a9b54bca499cc62,0.9925943759856932
326a548b7ba6fc2f90ca866d0f8535d9,b370f945bfdc4619d0121ca73487dcc2,0.9925943759856932
326a548b7ba6fc2f90ca866d0f8535d9,b64a7c84828985bf1b86f611f495a5cf,0.9925943759856932
fc50b6234fd3a027b7fa830c5daaaa63,02d1e7508d9e81ae0967b65c772d16f8,0.9999353229960997
2cff511cb0849c3615fa9b6e6ede2064,ad0c3e9bbf4e94f2a81b19614a09cf4b,0.9974799125635598
574f9501d5a52180740f72858ac6c857,d90c90ab0a7c87873a73f7c70c28dc3a,0.9917243876878763
de73211a6c88b80d2efa4597264e521a,c128bd83b2fb3538a9f3581bf285e938,1.0
8ecb1b76585875e0cc85b351b906ba5d,ed9f9dc143ac16fd273a3edd23b279ad,1.0
dabb30b9626c83033f907a5898181c75,d1c1514caed05eb1a30b984cc96b14fe,0.9998237788782298
6202f62eda2ddfe726a5248fe58bf7c7,d75510832f24b66b7c99cf2e8698f430,0.9843850458975151
8ece352311c21e0c6c034cc935e4a1a2,88c71f0e1df14d626232f907d48deec8,0.9999797284615257
8ece352311c21e0c6c034cc935e4a1a2,5b0a2c6e610849157f3ba28ee3e816c9,0.9996870636753632
61852b72ef9741c8f64254f4b3e31d47,5785fe609837d207d158fa8f18025f31,0.9955333352088928
61852b72ef9741c8f64254f4b3e31d47,8f6c7f53f3aa52e964e889dcac9dbdc5,0.9913663208484735
61852b72ef9741c8f64254f4b3e31d47,27db96876843409d2c9e01e27477c969,0.9893216550350276
798d506ca7349b67a5ea8a9dbe1326b9,25d3c63529241b9fc46cd1f2eaa2f738,0.9993930518265401
8edc893f55f10801de6f2cd6ebee375d,990f18066c1c3e386b2280d093b2ff63,0.999902492761614
8edc893f55f10801de6f2cd6ebee375d,6720e223533018a7552945b351947c47,0.9977008818209744
8edc893f55f10801de6f2cd6ebee375d,ed101fc1116be8ebee4d2f7ee24cd90b,0.9977008818209744
8edc893f55f10801de6f2cd6ebee375d,c4c3a41423324176e4865bef96e39fc0,0.9806962143959876
e4d2026c91a6ce8372f933b49d3299e7,bf8b5bf37b8e6b86ac2ab9e7b1da04c4,0.9999999582767523
546029b4ba9be413fe3e9c2a32adc1c4,9f08e21390b6923662cb9390a59d2027,0.9989210635102113
2a0fb920021783968ba7dd27c581f0a0,e17db657bad1cf9961cbc2853317129e,1.0
6042da508f7041205adf3a300268261b,98284448859101b865a9ba02e00c0b02,0.9999865353115525
6042da508f7041205adf3a300268261b,ebca9df55029fcb5a26fd3d4da8ea93a,0.9998559117574854
8eefdfa28db8b3afc5aaa80b8fd8af0c,cb7691567f241dca743aadb1592c9f13,0.9987310319760763
bf0cfe0fa175923f54c2faef90934000,ec45aa0a43a9b7de7796961da02ae5df,0.9956632616720644
bf0cfe0fa175923f54c2faef90934000,af208f0731a8fc787c5df872cb292f9a,0.9939475504740343
8380b408bec7cd5e4bf964756fcaf390,c42e8fa134e63f466474443d30e65de6,0.9819669544696827
d5132c6b6f0eef48220c3e1e952604d8,22043dce0268db2f1adf304f05eeea6c,1.0
d5132c6b6f0eef48220c3e1e952604d8,9c026c3eb779b048a34075b673c64c89,1.0
d5132c6b6f0eef48220c3e1e952604d8,c6925d9b5e590d922c523f408b244e7b,1.0
d5132c6b6f0eef48220c3e1e952604d8,0d55ae46fd1693589a8506ad8a29c5d7,1.0
d5132c6b6f0eef48220c3e1e952604d8,c7fff56003c82ec02dafdb43b0f980d1,1.0
d5132c6b6f0eef48220c3e1e952604d8,82daa57e7348663b5ee98a50803a9294,1.0
